Id,SalePrice
1833,139666.20096
1834,130480.24016
1835,106778.85134
1836,129159.70224
1837,92075.838793
1838,131300.33582
1839,107265.18822
1840,175616.48841
1841,141314.38599
1842,88066.743478
1843,126233.26967
1844,134322.72396
1845,137480.85266
1846,150178.02343
1847,169391.0192
1848,59194.702048
1849,113500.18608
1850,113759.95598
1851,143905.6667
1852,125334.64932
1853,121110.41426
1854,166939.27107
1855,148850.365
1856,214558.04575
1857,152327.02121
1858,143041.54325
1859,112061.94776
1860,147278.45236
1861,111389.79537
1862,304653.5572
1863,301822.01541
1864,301848.64545
1865,340657.77031
1866,321239.95945
1867,220925.59313
1868,289395.17425
1869,199858.18955
1870,221523.09989
1871,244464.23814
1872,166202.8583
1873,231246.16291
1874,157786.32687
1875,208379.27172
1876,195120.13066
1877,211927.05335
1878,193018.17643
1879,126767.55082
1880,139241.5929
1881,259348.54541
1882,245113.83281
1883,188074.01606
1884,204700.11989
1885,240690.87601
1886,287266.29203
1887,209988.84581
1888,271047.89919
1889,162435.50337
1890,125904.95178
1891,111950.95489
1892,100100.33499
1893,130994.52946
1894,120573.97766
1895,137199.27474
1896,120431.49442
1897,104910.00336
1898,122262.67006
1899,163533.39738
1900,163328.81001
1901,174642.5667
1902,168117.92404
1903,214262.15007
1904,142438.70182
1905,208662.49889
1906,178066.48897
1907,239269.11313
1908,117476.04219
1909,136766.68725
1910,123401.93613
1911,223352.27883
1912,335089.02623
1913,136445.31479
1914,57425.460199
1915,313633.73234
1916,67249.436028
1917,231718.29969
1918,143814.87635
1919,174160.08239
1920,155077.03395
1921,386994.78195
1922,312920.84022
1923,229176.2201
1924,253288.03118
1925,197228.13605
1926,384543.82431
1927,134458.14429
1928,149888.48345
1929,129143.64411
1930,132880.40334
1931,143540.65677
1932,135834.84162
1933,212002.31986
1934,183258.46206
1935,166812.37498
1936,198583.45786
1937,181883.95478
1938,165631.47039
1939,259778.59531
1940,202387.22882
1941,162958.30062
1942,181596.02568
1943,215898.25674
1944,349968.83761
1945,371073.68607
1946,140730.77066
1947,318381.07293
1948,163536.05398
1949,227639.46023
1950,186579.74562
1951,230608.58779
1952,201487.25968
1953,161444.99267
1954,191061.23106
1955,130338.65299
1956,357040.33346
1957,150920.14714
1958,294202.85536
1959,137333.87027
1960,116484.94578
1961,119304.52795
1962,99554.002466
1963,109914.27929
1964,102693.32859
1965,151846.26284
1966,139639.4938
1967,304034.83421
1968,439920.47177
1969,376566.0744
1970,424798.82425
1971,526568.33177
1972,378628.51307
1973,267973.94054
1974,327147.00683
1975,603566.89975
1976,266933.54262
1977,370780.26319
1978,373259.70267
1979,304299.36983
1980,198021.30065
1981,339720.48358
1982,212532.07541
1983,196435.97204
1984,177773.17963
1985,230223.71659
1986,205574.35941
1987,190139.1476
1988,170899.49175
1989,190495.72817
1990,208442.26707
1991,229921.70411
1992,214524.38901
1993,171578.90444
1994,241373.7106
1995,186117.29434
1996,246403.32156
1997,290928.55263
1998,323960.12438
1999,260088.77156
2000,310364.04393
2001,263478.60332
2002,236027.84179
2003,252643.01463
2004,279731.79291
2005,222569.09305
2006,220397.16665
2007,243722.92738
2008,215646.90634
2009,188443.87343
2010,191883.00494
2011,153197.18228
2012,168988.00107
2013,172876.36447
2014,181340.03552
2015,197028.93835
2016,187132.96603
2017,187525.16879
2018,122399.92713
2019,139122.54352
2020,105498.68602
2021,101614.37693
2022,186569.65779
2023,138682.54372
2024,280620.73496
2025,376012.34101
2026,173541.65475
2027,160340.27778
2028,159124.15192
2029,165776.91513
2030,254300.25386
2031,237478.6846
2032,241093.84199
2033,243072.47723
2034,167771.34907
2035,220891.44506
2036,195352.9522
2037,214000.01234
2038,315399.43056
2039,211429.06061
2040,275558.28202
2041,330060.24939
2042,208264.2504
2043,179444.69812
2044,171862.56619
2045,206633.07426
2046,156903.38851
2047,149757.6516
2048,141442.1811
2049,144244.96867
2050,172525.92052
2051,106245.6717
2052,118805.13689
2053,147134.97669
2054,107438.24289
2055,144422.91613
2056,140447.39557
2057,121369.3235
2058,203325.45551
2059,126828.69911
2060,180422.15743
2061,184577.30638
2062,128172.68002
2063,116599.36183
2064,136479.16843
2065,105321.40905
2066,155927.9295
2067,121269.63513
2068,146852.47983
2069,86919.052264
2070,118569.88666
2071,101865.63784
2072,142238.03573
2073,131803.29461
2074,175217.80087
2075,153544.07577
2076,111476.97884
2077,145443.32996
2078,119646.40114
2079,139423.47791
2080,125632.00749
2081,129581.05178
2082,116927.35315
2083,140436.84326
2084,112440.70874
2085,122291.35078
2086,113164.11807
2087,126854.54198
2088,95230.366451
2089,82185.76525
2090,126567.80351
2091,114748.09985
2092,120645.49873
2093,108758.6508
2094,105437.11991
2095,148893.58288
2096,82275.294237
2097,99691.682158
2098,140232.2844
2099,58973.196841
2100,75696.714475
2101,98029.088577
2102,136959.19767
2103,99786.780543
2104,142632.57555
2105,122124.45657
2106,65131.359261
2107,187033.22954
2108,113809.17775
2109,106530.19596
2110,127521.71032
2111,137810.19607
2112,135298.08385
2113,127057.61281
2114,128067.26118
2115,156554.45238
2116,106857.61384
2117,151712.25312
2118,123549.13005
2119,119608.34153
2120,118670.06148
2121,10000
2122,117733.17408
2123,92888.929996
2124,161221.78776
2125,130345.9907
2126,142737.93009
2127,158318.73971
2128,132598.20296
2129,93722.207292
2130,130853.35073
2131,143228.05913
2132,105153.175
2133,118585.8215
2134,112277.92307
2135,103119.31697
2136,72863.67478
2137,103253.42692
2138,125930.13108
2139,144881.83772
2140,136041.42433
2141,153543.3403
2142,122658.6465
2143,141515.44596
2144,115888.99734
2145,142565.47085
2146,177311.96158
2147,147095.39062
2148,135108.27926
2149,155912.16478
2150,214324.8483
2151,111720.37327
2152,162377.09425
2153,178020.17045
2154,98460.60212
2155,135333.44509
2156,277125.11785
2157,226002.31506
2158,225580.8929
2159,203499.61842
2160,177640.24391
2161,235353.03518
2162,424596.6237
2163,332344.4755
2164,244229.0839
2165,192879.78778
2166,160751.76383
2167,221496.31358
2168,198144.83573
2169,193465.5142
2170,213015.25186
2171,162052.94573
2172,127555.76012
2173,170930.85432
2174,224596.7775
2175,279170.60439
2176,304612.16176
2177,238111.45607
2178,210686.43152
2179,137995.94231
2180,215139.84704
2181,191203.98682
2182,222827.82446
2183,187529.99571
2184,118366.24399
2185,123454.37612
2186,148723.82937
2187,146915.3738
2188,149602.21139
2189,287085.24333
2190,82012.935098
2191,71705.16087
2192,87187.228735
2193,102774.20738
2194,104528.38541
2195,106532.26994
2196,103530.85239
2197,117516.30553
2198,156972.62501
2199,163309.69738
2200,158070.74558
2201,149202.19509
2202,207646.96581
2203,142439.04353
2204,186455.69911
2205,133829.48778
2206,147716.28867
2207,213039.66898
2208,260111.70641
2209,229723.91308
2210,120788.85939
2211,119284.24673
2212,125366.61608
2213,108813.51665
2214,143280.16863
2215,106042.97715
2216,149810.49702
2217,57257.34799
2218,73093.217866
2219,66380.712399
2220,67691.896294
2221,316763.55655
2222,280764.61977
2223,277484.72896
2224,202693.01025
2225,114048.14457
2226,184126.2819
2227,192729.69366
2228,272496.69827
2229,253918.08557
2230,149624.95205
2231,213406.39108
2232,180328.25825
2233,178475.61634
2234,237620.64459
2235,225256.00942
2236,261565.30674
2237,325062.21054
2238,190568.64865
2239,121996.89901
2240,150964.40383
2241,167439.48086
2242,117262.19175
2243,120964.69231
2244,96590.200294
2245,94867.523906
2246,138164.36999
2247,110500.66299
2248,126504.59749
2249,121359.17786
2250,128175.18737
2251,117017.97159
2252,178967.27356
2253,150054.40736
2254,171473.9236
2255,180877.13847
2256,175211.54134
2257,213794.66673
2258,161370.0138
2259,172963.54251
2260,145164.74157
2261,198626.39344
2262,220465.57695
2263,370049.62927
2264,573305.51527
2265,207900.1607
2266,293735.93206
2267,416307.73148
2268,449819.31661
2269,144083.18119
2270,183684.5451
2271,216115.40335
2272,192329.20424
2273,161045.3547
2274,172951.34169
2275,172602.56672
2276,190605.43395
2277,187648.33541
2278,154457.80966
2279,122723.06451
2280,119614.50631
2281,159978.48635
2282,177860.99776
2283,107811.9964
2284,108030.03219
2285,145658.40035
2286,128339.98019
2287,367052.57337
2288,282152.77286
2289,384556.91546
2290,497400.12686
2291,324030.72781
2292,438839.749
2293,525805.8156
2294,402311.68791
2295,537415.39783
2296,304941.46752
2297,339837.61084
2298,327895.61794
2299,373028.73017
2300,345169.04815
2301,290974.73124
2302,259303.73034
2303,246977.33164
2304,261148.44802
2305,196422.56095
2306,190503.77207
2307,199135.76876
2308,228238.0875
2309,268306.16388
2310,204147.66279
2311,210695.80094
2312,181509.25422
2313,171663.69679
2314,190268.05533
2315,178549.52462
2316,189094.46863
2317,190486.72395
2318,186808.01321
2319,188735.61597
2320,191265.31252
2321,240985.66482
2322,184937.70375
2323,194878.54679
2324,164794.51804
2325,210000.94133
2326,168687.35921
2327,202208.93707
2328,219522.00825
2329,189163.58176
2330,184815.58385
2331,350467.42492
2332,419707.79017
2333,324420.65638
2334,246985.93341
2335,272447.45275
2336,318359.76696
2337,211401.48654
2338,271286.0542
2339,200114.49649
2340,405302.12643
2341,212270.53618
2342,232610.8959
2343,226273.90821
2344,207619.6267
2345,236244.68065
2346,215430.96888
2347,204537.60251
2348,246526.18885
2349,180070.14737
2350,299635.39403
2351,249008.31144
2352,246035.44837
2353,263717.93819
2354,150381.58795
2355,152800.9307
2356,159440.46925
2357,190313.68084
2358,195458.36841
2359,133285.14231
2360,117683.5509
2361,146906.45399
2362,288716.69001
2363,138539.4658
2364,152349.81555
2365,216991.80439
2366,197593.12041
2367,224908.27809
2368,217109.8273
2369,223078.98613
2370,160472.24353
2371,162618.68868
2372,198843.42864
2373,284676.35241
2374,342302.32065
2375,246668.77707
2376,307251.73799
2377,364909.40805
2378,154111.97855
2379,218930.84245
2380,159601.59746
2381,178558.79172
2382,203681.92108
2383,199959.4124
2384,238988.84995
2385,157589.4615
2386,135565.48778
2387,133182.09018
2388,92815.328329
2389,120758.5118
2390,138629.58645
2391,142929.63586
2392,117870.69903
2393,171010.51267
2394,140682.0123
2395,207245.22417
2396,140436.90679
2397,212963.8282
2398,134815.00398
2399,69178.32771
2400,77839.918862
2401,135613.17055
2402,137159.07391
2403,140870.11161
2404,146016.43258
2405,157329.70257
2406,143896.1789
2407,123682.83021
2408,147325.63378
2409,113265.66964
2410,172771.38705
2411,115581.57863
2412,152467.68647
2413,126077.06069
2414,160095.03974
2415,133691.92287
2416,125539.02403
2417,131393.37393
2418,129598.72963
2419,124979.1295
2420,116888.73874
2421,153379.4923
2422,115596.03186
2423,109499.7301
2424,148729.56522
2425,216212.95621
2426,128859.21468
2427,126605.02915
2428,174975.8579
2429,112896.89095
2430,138859.14047
2431,113120.06225
2432,138838.02287
2433,139837.69476
2434,126035.26604
2435,144445.19517
2436,104257.62451
2437,109895.68396
2438,122933.51952
2439,105921.81019
2440,120146.64987
2441,93295.328019
2442,97556.693896
2443,121226.36051
2444,115216.89821
2445,90527.268399
2446,132218.48925
2447,161766.28708
2448,117571.69784
2449,113923.35474
2450,141719.56075
2451,102406.62971
2452,177427.46885
2453,95864.006777
2454,114285.38901
2455,123336.40704
2456,138080.95326
2457,138485.86015
2458,124365.4861
2459,113425.3568
2460,134264.43364
2461,130493.71778
2462,134260.99439
2463,120073.38606
2464,170334.77052
2465,146752.11757
2466,124230.50232
2467,122317.04159
2468,86570.895967
2469,85988.937731
2470,196588.57258
2471,237903.02447
2472,153194.64048
2473,111548.81253
2474,77482.522437
2475,216357.48734
2476,114757.25258
2477,124473.64125
2478,159852.01862
2479,107659.76978
2480,146153.29214
2481,120123.44999
2482,130264.49498
2483,113435.70009
2484,119813.38856
2485,128858.31126
2486,140285.82363
2487,176267.86914
2488,154478.8212
2489,147526.38818
2490,10000
2491,96775.085692
2492,194577.33946
2493,135436.25549
2494,147962.55258
2495,96711.986349
2496,239530.64066
2497,154154.11633
2498,113118.04354
2499,86829.228699
2500,134320.26902
2501,134573.29886
2502,137837.35853
2503,92269.547724
2504,222042.6454
2505,222139.06835
2506,251260.66903
2507,295365.25262
2508,251917.40196
2509,211866.4141
2510,210918.64695
2511,174779.32451
2512,212937.40411
2513,219793.2055
2514,245444.12531
2515,154303.3264
2516,170248.60775
2517,158724.48586
2518,155937.52869
2519,228809.20732
2520,209718.13987
2521,188245.95898
2522,217432.61089
2523,119370.116
2524,127558.40532
2525,150642.26802
2526,137069.59632
2527,116531.68345
2528,135720.42331
2529,129236.52159
2530,132494.8333
2531,259841.61489
2532,221424.72073
2533,197441.18993
2534,225067.50787
2535,301548.88485
2536,229178.61021
2537,232943.60846
2538,186194.0964
2539,187072.86195
2540,174150.87388
2541,173206.26973
2542,159827.30869
2543,120173.69051
2544,118322.98027
2545,124509.45207
2546,138712.5077
2547,134941.2551
2548,144839.63684
2549,152502.96731
2550,1681172.6714
2551,142537.45342
2552,131310.61833
2553,70681.049109
2554,87065.088413
2555,114931.31545
2556,98789.369823
2557,101712.60682
2558,165055.04413
2559,147066.64343
2560,151404.29303
2561,156352.83213
2562,144626.01667
2563,161153.00799
2564,194318.3387
2565,156900.00703
2566,158539.03859
2567,145951.85276
2568,199225.73001
2569,237380.34859
2570,119755.48659
2571,208235.33912
2572,162700.77716
2573,232498.46865
2574,298998.28993
2575,134115.18181
2576,126227.56001
2577,134304.56008
2578,99547.954688
2579,75671.530893
2580,82798.128969
2581,91766.697889
2582,97962.416728
2583,295951.72133
2584,166314.147
2585,173727.0207
2586,210711.84459
2587,191047.09252
2588,141728.33591
2589,148841.08802
2590,201906.56005
2591,226666.29956
2592,217262.6805
2593,219610.17077
2594,178629.77426
2595,203808.29402
2596,288845.00165
2597,188792.98183
2598,283325.51452
2599,348815.19762
2600,189018.87957
2601,145375.05634
2602,79888.269998
2603,89037.71753
2604,91780.446991
2605,80072.478833
2606,142736.19746
2607,218921.66267
2608,196187.54496
2609,174685.46692
2610,116733.60851
2611,121239.83736
2612,162148.21262
2613,130899.68712
2614,123068.14171
2615,150713.76201
2616,145170.21066
2617,190881.28291
2618,168155.04061
2619,197358.77943
2620,185672.17277
2621,177631.59617
2622,181534.00896
2623,234159.79358
2624,291512.57
2625,335177.30223
2626,174969.49601
2627,173626.58813
2628,508235.8604
2629,547059.87062
2630,377287.70898
2631,506709.46319
2632,409505.68644
2633,312615.93454
2634,424945.18698
2635,159276.49721
2636,180862.26651
2637,183575.94156
2638,279599.05411
2639,170428.36515
2640,152206.41731
2641,106314.75344
2642,189144.40054
2643,108413.80585
2644,123335.0606
2645,111822.06897
2646,96989.102933
2647,106676.28151
2648,150119.06649
2649,150771.75413
2650,141819.31423
2651,136400.04443
2652,416265.18695
2653,250500.34923
2654,272238.7148
2655,420607.68841
2656,308661.08002
2657,357035.04318
2658,303686.93584
2659,314305.94885
2660,353585.61268
2661,378688.30855
2662,360031.35224
2663,285254.34606
2664,258043.86256
2665,310757.09935
2666,282939.03871
2667,174095.09241
2668,187325.94223
2669,186390.90341
2670,279636.27625
2671,190006.2859
2672,194124.29195
2673,204078.36413
2674,194252.19194
2675,178941.43932
2676,189220.8355
2677,201245.54034
2678,254534.94346
2679,266247.87082
2680,275027.23872
2681,400875.78355
2682,326543.36868
2683,570119.18951
2684,315962.27232
2685,329704.95001
2686,263519.3373
2687,310137.91637
2688,222802.79088
2689,208174.09508
2690,450263.64268
2691,194544.50291
2692,147242.31625
2693,203904.08232
2694,152682.69618
2695,190819.86615
2696,183083.4322
2697,193569.91726
2698,197049.55298
2699,170229.04001
2700,148593.71039
2701,155523.94533
2702,119488.52672
2703,128104.23803
2704,141286.85703
2705,117807.28011
2706,119877.40628
2707,128381.0298
2708,127365.74257
2709,105957.56759
2710,123968.56508
2711,327205.03956
2712,403919.1571
2713,171417.69107
2714,152394.09718
2715,172845.27103
2716,157025.88916
2717,205463.51777
2718,221090.49795
2719,155905.24666
2720,183232.84861
2721,133450.71662
2722,170495.91794
2723,141670.17045
2724,135215.19987
2725,129752.7925
2726,158699.85857
2727,172565.38549
2728,165374.1991
2729,145867.75399
2730,150083.89032
2731,130444.20965
2732,124798.21045
2733,163383.14412
2734,147868.54559
2735,137327.84744
2736,142110.48666
2737,118386.04255
2738,136259.79744
2739,149955.81996
2740,137592.15742
2741,135303.34236
2742,151604.12837
2743,159581.87642
2744,165206.03056
2745,140600.39863
2746,133369.74557
2747,135858.27992
2748,131320.73419
2749,131473.51127
2750,127261.91516
2751,134463.12688
2752,179902.14353
2753,158498.68111
2754,249963.64313
2755,138509.26244
2756,105735.19398
2757,77817.974466
2758,90962.650516
2759,165804.30456
2760,111256.07227
2761,140767.39561
2762,136962.84135
2763,197504.45261
2764,136948.36562
2765,284816.21966
2766,142210.85651
2767,86846.649664
2768,115808.37715
2769,126728.56757
2770,151694.16201
2771,118119.29124
2772,118814.06962
2773,155200.69706
2774,140874.77349
2775,106610.1835
2776,131572.17864
2777,149071.52546
2778,109933.24536
2779,112370.2412
2780,85772.984437
2781,94995.980394
2782,100339.32372
2783,92747.82103
2784,120061.07567
2785,130270.03073
2786,73324.036041
2787,122819.01261
2788,78840.653246
2789,169204.4845
2790,91396.153045
2791,108993.57269
2792,52510.068994
2793,157087.81033
2794,100686.01343
2795,119250.32004
2796,106470.83254
2797,196554.83979
2798,89226.681599
2799,111460.27979
2800,71221.067088
2801,116261.92969
2802,124082.47499
2803,167703.19925
2804,126223.86707
2805,93226.53675
2806,92885.141756
2807,166517.28872
2808,142868.56202
2809,132338.4076
2810,122618.63307
2811,149178.12318
2812,170854.98379
2813,158358.01897
2814,160870.68354
2815,98144.651555
2816,227636.04216
2817,145219.43935
2818,140868.43207
2819,174550.4122
2820,126536.2215
2821,97126.080129
2822,187835.96823
2823,339483.35468
2824,186685.90492
2825,140073.84829
2826,133198.86166
2827,137302.74445
2828,213705.83831
2829,212981.49798
2830,244913.42213
2831,169625.7868
2832,244201.23465
2833,282878.81654
2834,229527.64008
2835,217288.76425
2836,193913.57488
2837,146571.48117
2838,148907.30269
2839,172650.02151
2840,203258.59421
2841,199842.36791
2842,222554.61611
2843,155881.52263
2844,167949.61364
2845,132311.97826
2846,207843.94534
2847,203385.6799
2848,206033.52644
2849,201175.74825
2850,270122.96783
2851,222570.05301
2852,227195.28305
2853,230597.75301
2854,137816.58456
2855,201638.17486
2856,207078.11605
2857,190026.15896
2858,209127.72916
2859,114488.18829
2860,122310.95165
2861,122912.63435
2862,185229.85629
2863,135815.79924
2864,252049.13416
2865,143830.70503
2866,153509.2348
2867,102832.36698
2868,103509.90014
2869,114019.10248
2870,119712.68101
2871,76683.036391
2872,63797.975499
2873,99516.635655
2874,136234.59688
2875,120489.30836
2876,169895.24484
2877,151560.25188
2878,166729.52086
2879,129777.3875
2880,100164.63503
2881,155858.95635
2882,180132.79465
2883,192662.46731
2884,195144.60502
2885,188549.16137
2886,240920.2792
2887,111819.00207
2888,139624.4747
2889,68088.022206
2890,88351.047277
2891,140169.70349
2892,47109.642323
2893,67129.032931
2894,46972.403911
2895,348212.92081
2896,301485.52862
2897,199712.73648
2898,152494.19438
2899,201088.00888
2900,158121.92918
2901,201075.52752
2902,162521.18763
2903,325654.33864
2904,343106.63779
2905,91838.576607
2906,187960.87256
2907,107150.01249
2908,130768.96818
2909,150268.73623
2910,77607.186984
2911,84296.078164
2912,145484.42647
2913,77840.470667
2914,78214.024362
2915,85812.604664
2916,81506.429458
2917,165136.29296
2918,121945.49541
2919,221249.49382
